Date,BNB,ADA,ETH,LTC,TRX,BTC,XRP,DOGE
2018-07-17,13.692491084082381,0.17094623516420682,497.1775460849197,88.618363323005269,0.039595854598558723,7303.3730597958547,0.50418279994208937,0.0032274946007602267
2018-07-18,12.774962867980129,0.17925642139568287,475.99015790761092,85.914241868867165,0.039559669605847961,7334.7713720761913,0.48419495988385641,0.003690935561859154
2018-07-19,12.560322145505133,0.18103305706048198,464.78994267592014,85.644672366956186,0.037848019274465544,7442.8007387483212,0.47555188952425609,0.0038161789382496077
2018-07-20,11.762541966259889,0.16229084074203767,447.20329093192231,81.613093948351278,0.034908073850809039,7331.8715232394006,0.44594232732804789,0.0034273425195550308
2018-07-21,11.80520743200495,0.16313484456207844,458.07902835873591,83.0640788116837,0.035559235587162286,7379.1372718219491,0.45415051045339039,0.0032660377304747461
2018-07-22,11.682625029287129,0.16966711060125564,455.53320193261538,82.016156795378507,0.035154454293218923,7395.8664054400997,0.44875320806011076,0.0034559182719124865
2018-07-23,11.725119532723859,0.16444067067302881,447.92137912561867,81.62616683060358,0.034172519428262702,7704.99567890457,0.44506018359263838,0.0034160918384642525
2018-07-24,11.994781251309558,0.17285389722809,477.20927167971649,89.010099368919313,0.038082004919944443,8422.3739233514807,0.45807779467487308,0.003654067078986638
2018-07-25,12.77635407471278,0.17212923289669205,468.73749232171497,86.238696635803592,0.03706214036071253,8144.553482041877,0.45866430297770966,0.0035103695757356685
2018-07-26,13.261590918383792,0.16471651692846223,460.86933392606983,83.365098856313892,0.035926904962062189,7929.079243602936,0.44879127811659958,0.0033753450084377514
2018-07-27,13.599102474726717,0.1651333228458072,467.95792655203832,84.038735239983851,0.036458963407502341,8145.3331681206664,0.45225466855690599,0.0034093760484307837
2018-07-28,14.337311070736577,0.16351443502286017,465.8991552657435,83.528610528159533,0.036800563271743698,8192.1357022374195,0.45454442284945107,0.0033991292682978027
2018-07-29,13.956364069654093,0.16334411318600636,466.41922911559277,83.780146694221287,0.039261940941584722,8197.5935758142077,0.4528507343740088,0.003291051562780486
2018-07-30,13.213291912229888,0.15386140209157645,458.080921209812,82.712070126169749,0.036534858566343378,8185.9211383023294,0.4465192649086967,0.0032720204472827391
2018-07-31,13.741591218213548,0.14306516712847436,432.35011792196963,78.749515176339315,0.033879411213020356,7738.249304586212,0.43543457562142046,0.0030135680517119775
2018-08-01,13.585095297833455,0.14092885649080406,417.27540676628155,77.760384030396764,0.032670331351065784,7612.3007536831174,0.44729845576933375,0.0030492766802701263
2018-08-02,14.171585639913079,0.13171648332341448,410.92513310695813,76.093878559257888,0.031502575064289939,7540.6331506171446,0.43114769320930568,0.0029930490136353977
2018-08-03,14.089274426037234,0.13011678808951255,417.35539322792266,77.484983276752757,0.030547537042498241,7411.6663824838897,0.44091878181956468,0.0029600668501288158
2018-08-04,13.840004034242975,0.12693422011748143,406.8839911959127,73.075781417132205,0.028917725126944113,7009.0120117939159,0.43004948561222806,0.002826416283758802
2018-08-05,13.646506326688169,0.13098738158914192,409.16493540460897,74.477025525173204,0.030315792323698215,7036.60933127318,0.43447367117237534,0.0028438227204814672
2018-08-06,13.684916505201953,0.13025878110390574,404.81719789129863,73.550858982152391,0.029184762158684135,6926.1167787740014,0.41333420922830222,0.0027799745188106717
2018-08-07,13.087345849193452,0.12516207109138078,377.75090114785144,67.958034475677209,0.027769583690044154,6711.7324223585802,0.38018655211349806,0.0026797771966902877
2018-08-08,12.113592060116689,0.11446936326483662,353.64612292667653,62.032497945875505,0.024450419123021358,6259.5277096675954,0.3317368870611741,0.0024402124464976069
2018-08-09,12.798378467817699,0.12320652130265171,363.6851798621928,63.384889584136147,0.025880872988548336,6531.2497867370557,0.3462053831045791,0.0025655771950227153
2018-08-10,12.11358961259276,0.11566881887981083,332.49243311549486,59.042901543562294,0.023788624109224069,6166.5904175017422,0.32076459456324302,0.0024361746048078229
2018-08-11,11.618145512548884,0.11113328153921524,317.3144774285816,57.780590797107635,0.022441208740618654,6205.2184799448542,0.30066296993965713,0.002410395020512171
2018-08-12,11.694878741985416,0.11234656067126024,317.9561130787788,59.35194676139205,0.022534584900354176,6318.4072217744242,0.29711500180609407,0.0024273381346947747
2018-08-13,10.178611870369522,0.10394244909069657,284.9586646577589,56.780133830989854,0.019381047071782072,6283.9962505815301,0.27917264750023035,0.0023600009319995432
2018-08-14,9.4492018915717129,0.094587283119980298,277.74601661842843,54.178617463042812,0.018942736187711317,6212.2260400556115,0.27393655738156519,0.0022581668765000898
2018-08-15,9.4184625042042569,0.094589623029206066,281.14119313560252,54.285787406283248,0.01942681752147608,6267.7687087737804,0.2816796138691155,0.0023067365763923403
2018-08-16,9.7308525636827934,0.095164417252501146,286.32022143694172,55.202153529231524,0.019467081712438473,6309.3852262189957,0.29235691031813965,0.0023163301713543826
2018-08-17,10.751075931076976,0.10991277515620165,314.79325272659554,61.471765157134705,0.023228204255101248,6566.7151633773819,0.36594250856276023,0.0024960118655465752
2018-08-18,9.8609363170736835,0.099656546122035977,293.17699177790365,57.031847928348306,0.021597365013572421,6382.0605914076095,0.32636428053985966,0.0024036092955677484
