,date,BNB,ADA,ETH,LTC,TRX,BTC,XRP,DOGE
988,2020-09-14,31.213230898254388,0.09686444656720133,376.394561113407,49.0154998386393,0.03040123822247654,10661.096235144483,0.24619724094997353,0.002794983432573443
989,2020-09-15,27.17624422268861,0.09339815141227986,364.6900450860686,48.303934873146794,0.027915598178337327,10787.58020807624,0.24303385677974093,0.0028380676646007513
990,2020-09-16,27.85508077250597,0.09129471151418299,365.13055081164816,47.854392471069104,0.02647687237084751,10952.249969107099,0.24721681201776985,0.0028203927223588955
991,2020-09-17,26.791783085251982,0.09403597862335263,388.7974562319938,48.81197798050791,0.027993943771464892,10937.996396960929,0.25188079438064914,0.0028164931812741205
992,2020-09-18,27.09515766101024,0.09086106367043356,383.17286599152135,48.355927948498675,0.029008005233839364,10927.150310293275,0.2500861615516868,0.002780666802734895
993,2020-09-19,27.202934633274253,0.09156776201769849,385.4721234936851,48.536470624218204,0.027719281455852125,11083.99836119821,0.25188767319648075,0.002786581895840216
994,2020-09-20,26.429360501624764,0.08924604426453794,370.9678951624775,47.049953789303906,0.026942547775035523,10923.32666818137,0.24639633759934934,0.002771604817924343
995,2020-09-21,23.533250188050296,0.08036695005952045,341.27713087183076,43.24347703553686,0.02493681643849968,10439.522488792423,0.23165657547696566,0.002620975320345056
996,2020-09-22,24.026975887077135,0.08144309751741197,343.9175471009491,44.487314258470114,0.02498898582657664,10527.58784673943,0.2331628823635652,0.0026461759279471954
997,2020-09-23,22.810300091418643,0.07662771823467814,321.0774351739628,42.97144967989784,0.024788804284313338,10223.784106392732,0.220603415902742,0.0025417160554423958
998,2020-09-24,24.518301019222108,0.08260669221175199,348.8210199785493,44.91040389023547,0.026079126990586895,10726.530083321983,0.23269943296881682,0.002634527391784777
999,2020-09-25,24.625905335253822,0.09679112941653688,351.3315670221176,45.91086006798208,0.027111281944671828,10681.993848113701,0.24120724878904104,0.002699481577460634
1000,2020-09-26,26.17859218285808,0.09573509661982581,354.2615819143104,46.09665924819183,0.027212957674121317,10743.19287975935,0.24148169015235318,0.002701436006049749
1001,2020-09-27,26.194385294610697,0.1013519284525498,357.0664364067552,45.98426293176993,0.026525928909939156,10765.300521660893,0.24223482636791577,0.0027040201974783645
1002,2020-09-28,26.849458383572696,0.10010350475850928,354.4295835375506,45.192268286888755,0.0262787593479251,10672.02854425897,0.2417008797939546,0.0026526819501127056
1003,2020-09-29,28.78426116230888,0.10127070801967165,359.4260895383702,45.6404156125638,0.026307841607335975,10837.516586513004,0.24284379123134617,0.0026710130770448317
1004,2020-09-30,29.241127996475694,0.10104054643998467,359.59898475085777,46.24117088211196,0.026201792096873545,10770.881347466415,0.2413448305484734,0.002630055258629599
1005,2020-10-01,27.45899928250056,0.09806671538460612,353.1978481381707,46.24114379785607,0.025689563852385938,10627.976063963179,0.23834728745856992,0.0026300937275572874
1006,2020-10-02,27.247630487625198,0.09284100244017128,345.9125682279143,44.891215925303726,0.02595694658185303,10572.674843011133,0.23405931691768309,0.00258362532288177
1007,2020-10-03,28.220218346273406,0.09330816889143195,345.99246319342933,45.55348758133441,0.027195762521368325,10546.65625537982,0.23280858759018197,0.002588334844833323
1008,2020-10-04,28.97366756673542,0.09719180855471275,352.4588065039611,46.70242096338555,0.02643754921197985,10670.700811335208,0.24798473904593277,0.002636483539839957
1009,2020-10-05,28.602977522670532,0.09741456964273908,353.6044273109067,46.33252891492986,0.026456849352842187,10784.94940309411,0.2502197326334,0.0026155620587344545
1010,2020-10-06,27.67315432044839,0.0928423176438943,340.6160218128092,45.960256793344364,0.02558254493443988,10605.95779130622,0.24537989393058346,0.002606526617392557
1011,2020-10-07,27.6740125866321,0.09356108675917339,341.4437964782809,46.539215891621254,0.025489053558197968,10668.011010796896,0.24828740607847744,0.002585135768838736
1012,2020-10-08,27.691576992362418,0.09623242148989788,350.0556765681245,47.09841536068805,0.025699161402052095,10888.666546835811,0.2510242903592255,0.002593557982389598
1013,2020-10-09,28.389814112971795,0.10190332726907707,365.33944481939363,47.800889723799436,0.026308969600993645,11063.2523862591,0.2532068473668065,0.0026617601460024063
1014,2020-10-10,28.261506530043167,0.10496844022812941,370.4718109734285,48.81823297219347,0.026436554956130783,11286.541942043945,0.25419498847657096,0.0026559186073604048
1015,2020-10-11,28.50595190903315,0.10630428637650947,374.4970150925736,50.64787024828471,0.02655322075098341,11377.814876756858,0.2551648551764613,0.0026683127406620676
1016,2020-10-12,30.676137430260255,0.10979372195623706,387.25555835657167,50.63431356097049,0.02709877042118717,11543.183760771468,0.25600889580827507,0.002679869448165432
1017,2020-10-13,30.68552818912381,0.10903356749862499,381.16877389892255,49.865154002068266,0.026821370850925872,11426.105544220427,0.2560156485194728,0.0026374022396522413
1018,2020-10-14,30.875864202483214,0.10751534652143115,379.21025376092774,49.83149310877301,0.026773157451351236,11435.57243757972,0.2496029200412671,0.002648955090012703
1019,2020-10-15,31.223457537972482,0.106442167300672,377.15868107868175,49.46749329569327,0.02649292175347336,11495.584995733887,0.24566060392770817,0.002590363216464035
1020,2020-10-16,29.98035105529841,0.10407566612724076,365.9906423831468,47.58387904563274,0.02572487072439086,11319.097785677623,0.24008484211029915,0.0026057008823055713
1021,2020-10-17,30.235066947647304,0.10605877277799808,368.6504703636898,46.95837944296968,0.025749164080843174,11365.814131026178,0.24089456466337247,0.00259471293674535
1022,2020-10-18,30.644145203919706,0.10747169602209264,378.0493653237596,47.55697693824969,0.025945910775716743,11495.899975689872,0.2423149793877639,0.0025995657540641734
1023,2020-10-19,29.90917535537419,0.10882093969874612,379.6394773321801,48.03437698871181,0.025882336225518752,11752.146863919786,0.24607410414943875,0.0026024601449214633
1024,2020-10-20,28.77423158490161,0.10227179791615577,368.2270142350454,46.889084721968764,0.02604843738008677,11908.708923246453,0.24348868191330514,0.0026001242514333274
1025,2020-10-21,29.64098750680126,0.10578746134929869,391.16674217757225,52.963332198189235,0.02669810935160812,12806.435726727443,0.25074143136061766,0.002622196943079831
1026,2020-10-22,30.56860046874098,0.11035608652226102,413.2018903361906,54.304243268459224,0.027066058446369362,12951.044060038126,0.2565068816779679,0.002655021156333611
1027,2020-10-23,30.599483406452123,0.10793430919151047,408.88948864371923,55.33214316309196,0.02670901343508885,12928.072296348406,0.25459575935136547,0.002647004904519654
1028,2020-10-24,30.55520055873557,0.10797112088057405,411.95921775305027,59.077497679231925,0.027041613677964343,13106.04601925958,0.25607692145127053,0.002637384340879795
1029,2020-10-25,30.068355994769256,0.10627152675491035,406.157094148215,58.79593827260101,0.02693919008106111,13021.410842124118,0.2528741516061227,0.002653296602732936
1030,2020-10-26,31.1111601710148,0.10326744484141924,393.38290839224464,56.85987714233998,0.026769249581438934,13060.79221208406,0.24857321838858923,0.002672885715025746
1031,2020-10-27,31.58005214568201,0.10268695013235878,403.529837833562,57.93251753570844,0.026984961333394338,13655.185415883081,0.25261267174415025,0.0026762743886214837
1032,2020-10-28,30.383164679303057,0.09894440345935084,388.87733988207765,55.900399954561905,0.02689013452535647,13282.999348292438,0.2461502127664269,0.0025905602741063114
1033,2020-10-29,29.821938544896494,0.09526656084285419,386.4460129872924,54.797390278686485,0.02654594446754791,13441.878496031612,0.24228689266556752,0.0025858186185390084
1034,2020-10-30,28.497481230781414,0.09319045908493369,382.9007710380906,53.867732810767635,0.02558427430032872,13537.174271524887,0.23861386233985746,0.002589971321317768
1035,2020-10-31,28.38586753473156,0.09286959263589264,385.8445887975079,55.708279760083805,0.025856862068283283,13778.637638352931,0.23964967955674707,0.002562899585809585
